X,Y,Z
7.628284220118076e-05,0.0008848169236443937,0.00045936551759950817
2.7241139832767658e-05,0.0008827042765915394,0.0003241436497773975
-2.0846182451350614e-05,0.0008766356040723622,0.00018403904687147588
-7.42898482712917e-05,0.0008727747481316328,3.5240424040239304e-05
-0.00012475655239541084,0.0008544044103473425,-0.00012073574180249125
-0.00018172641284763813,0.0008410561713390052,-0.00028737078537233174
-0.00024168025993276387,0.0008256222354248166,-0.00046306790318340063
0.00014911196194589138,0.00086111796554178,-0.0011203319299966097
0.00011766442185034975,0.0008370946161448956,-0.0013367990031838417
8.502773562213406e-05,0.0008097775862552226,-0.0015608429675921798
3.8551796023966745e-05,0.0008045242866501212,-0.0017928004963323474
-7.314692084037233e-06,0.0007930191932246089,-0.0020319069735705853
-5.797426638309844e-05,0.0007861920166760683,-0.0022788357455283403
-0.000104870880022645,0.0007809475646354258,-0.0025477155577391386
-8.92282187123783e-05,0.0006003928137943149,-0.0013585388660430908
-0.00013937143376097083,0.0005971938953734934,-0.0015827969182282686
-0.00019198289373889565,0.0005973969819024205,-0.0018202596111223102
-0.00023897139180917293,0.0005483586573973298,-0.0020756698213517666
-0.00029170536436140537,0.0005260799662210047,-0.0023396003525704145
-0.0003456382837612182,0.0004993436741642654,-0.002617034362629056
0.0002048037713393569,0.0008248693193309009,-0.0024757194332778454
0.00017857727652881294,0.000815713545307517,-0.002733129309490323
0.00014933715283405036,0.000805008749011904,-0.002998732030391693
0.00011654537229333073,0.0007985291886143386,-0.0032872359734028578
8.087599417194724e-05,0.0007876312010921538,-0.0035770409740507603
4.209076359984465e-05,0.0007758699357509613,-0.003876533592119813
1.0717460099840537e-05,0.0007459598709829152,-0.004179628100246191
0.000240768538787961,0.0004635459335986525,-0.0036063482984900475
0.00022170788724906743,0.00040965178050100803,-0.0038893460296094418
0.00019857702136505395,0.0003435538674239069,-0.004176606889814138
0.0001767051435308531,0.00027539482107385993,-0.004473904147744179
0.0001538592332508415,0.00019914786389563233,-0.004782460164278746
0.00012578698806464672,0.0001360311289317906,-0.005104007199406624
9.745056740939617e-05,6.283448601607233e-05,-0.005431948695331812
0.00046160840429365635,0.00016251175838988274,-0.004177223891019821
0.0004393706622067839,0.00014967085735406727,-0.004416759591549635
0.0004183707060292363,0.00011842893582070246,-0.004670444875955582
0.00039340252988040447,9.566832886775956e-05,-0.004925657529383898
0.0003643088275566697,7.761619781376794e-05,-0.005183961242437363
0.000341843900969252,6.984207720961422e-05,-0.005464327521622181
0.0005482092965394258,3.2207037293119356e-05,-0.00548606226220727
0.0005305440863594413,3.30712427967228e-05,-0.005763418972492218
0.0005241910694167018,1.8310980522073805e-05,-0.006046895403414965
0.0005105281597934663,1.758391226758249e-05,-0.006338493898510933
0.0004969601868651807,1.7733333152136765e-05,-0.00663568452000618
0.00047044927487149835,2.4984145056805573e-05,-0.006942790932953358
0.0004459093033801764,3.345891309436411e-05,-0.007256282493472099
0.0006445480394177139,0.00026412183069624007,-0.007601718883961439
0.0006297334330156446,0.00028700235998257995,-0.007945871911942959
0.0006081585888750851,0.00031457169097848237,-0.008292412385344505
0.0005844709230586886,0.0003473656252026558,-0.008650442585349083
0.0005647001089528203,0.00034457424771972,-0.009007859043776989
0.0005418974324129522,0.0003492458781693131,-0.009376532398164272
0.0014184728497639298,9.530795068712905e-05,-0.009914642199873924
0.0014452673494815826,6.6982043790631e-05,-0.010267503559589386
0.0014737151795998216,2.902928645198699e-05,-0.010637180879712105
0.0015010021161288023,-1.4108960385783575e-05,-0.011007879860699177
0.0015235665487125516,-1.916300789162051e-05,-0.011392064392566681
0.0015452655497938395,-3.896088674082421e-05,-0.011775005608797073
0.0015645652310922742,-5.5017968406900764e-05,-0.012161992490291595
0.0019399895099923015,0.00011465250281617045,-0.012822967953979969
0.0019740466959774494,0.00011113799700979143,-0.013225477188825607
0.0020054983906447887,0.00011887517757713795,-0.013631973415613174
0.0020346699748188257,0.00012667590635828674,-0.014045710675418377
0.0020744020584970713,9.874752868199721e-05,-0.014472419396042824
0.0021103310864418745,8.009316661627963e-05,-0.014902071096003056
0.0021477711852639914,5.363512536860071e-05,-0.015338122844696045
0.0020376723259687424,-0.000239483080804348,-0.015639085322618484
0.0020697542931884527,-0.00030708606936968863,-0.01606641337275505
0.002102719387039542,-0.00038240940193645656,-0.016499731689691544
0.0021319922525435686,-0.0004536519118119031,-0.01691976562142372
0.0021628171671181917,-0.0005329838604666293,-0.017347276210784912
0.00219332124106586,-0.0006149030523374677,-0.01777512952685356
0.002777057234197855,-0.0012645635288208723,-0.01896480843424797
0.002832322847098112,-0.0013832146069034934,-0.019416775554418564
0.00288693537004292,-0.0015056781703606248,-0.01987047679722309
0.0029594432562589645,-0.0016482818173244596,-0.02034752257168293
0.0030252679716795683,-0.0017891665920615196,-0.020819419994950294
0.0030942223966121674,-0.0019348830683156848,-0.021294817328453064
0.00316614774055779,-0.002087769564241171,-0.021774588152766228
0.0020841590594500303,-0.0017129959305748343,-0.022686226293444633
0.0021005666349083185,-0.0018839120166376233,-0.023194510489702225
0.00212026946246624,-0.0020679896697402,-0.023710116744041443
0.002134004607796669,-0.0022322398144751787,-0.02423698455095291
0.002155082067474723,-0.0024231458082795143,-0.024768264964222908
0.0021780584938824177,-0.002623022999614477,-0.02530590072274208
0.002205928787589073,-0.002813227940350771,-0.025851448997855186
0.0010383747285231948,-0.002557596191763878,-0.026938172057271004
0.001011484651826322,-0.0027328040450811386,-0.027507493272423744
0.000994802569039166,-0.00290391081944108,-0.028068512678146362
0.000977529096417129,-0.0030844814609736204,-0.02864297479391098
0.0009640917414799333,-0.0032662134617567062,-0.029223572462797165
0.0009575741132721305,-0.0034759584814310074,-0.02980618178844452
0.00010500932694412768,-0.0034241543617099524,-0.03184651955962181
7.25220306776464e-05,-0.00364056252874434,-0.0324852429330349
3.5805180232273415e-05,-0.0038865525275468826,-0.03312674164772034
6.542033588630147e-06,-0.004132063593715429,-0.033770687878131866
-1.982325738936197e-05,-0.004390094894915819,-0.03441455587744713
-5.513651194632985e-05,-0.004611183889210224,-0.03506425768136978
-8.622494351584464e-05,-0.004854957107454538,-0.03571917489171028
-0.0014955423539504409,-0.004467644728720188,-0.03853704780340195
-0.0015843355795368552,-0.004689346067607403,-0.03928925096988678
-0.0016711471835151315,-0.004852169658988714,-0.03998465836048126
-0.0017602186417207122,-0.005041677504777908,-0.04071439057588577
-0.001849923748522997,-0.005223933141678572,-0.04144120588898659
-0.0019374582916498184,-0.005398039240390062,-0.04215841740369797
-0.002025970723479986,-0.005563222803175449,-0.04287463054060936
-0.0030152194667607546,-0.005108145996928215,-0.045143287628889084
-0.00311644421890378,-0.005258091259747744,-0.045910049229860306
-0.0032216585241258144,-0.00538540119305253,-0.04666462913155556
-0.0033250991255044937,-0.005505286622792482,-0.04741827771067619
-0.0034227047581225634,-0.005641043186187744,-0.04818237945437431
-0.0035193772055208683,-0.0057700504548847675,-0.04894455149769783
-0.004308702424168587,-0.005755691789090633,-0.050920214504003525
-0.004428229760378599,-0.005908160004764795,-0.05170194059610367
-0.004540212452411652,-0.006067565176635981,-0.052495475858449936
-0.004652769770473242,-0.006228024605661631,-0.05329108238220215
-0.004759629722684622,-0.006375547964125872,-0.054074373096227646
-0.004867886658757925,-0.00652701873332262,-0.05485852435231209
-0.004974936600774527,-0.0066755679436028,-0.05564005300402641
-0.00541982427239418,-0.006173511501401663,-0.056788381189107895
-0.005515050608664751,-0.006289446260780096,-0.05752688646316528
-0.005607390310615301,-0.006401133257895708,-0.05825576186180115
-0.005697158165276051,-0.006511346437036991,-0.058977533131837845
-0.005781840533018112,-0.006624823436141014,-0.05969363823533058
-0.005864465609192848,-0.006732381880283356,-0.060402728617191315
-0.005943587515503168,-0.006832202896475792,-0.06110852211713791
-0.00595209002494812,-0.006829520221799612,-0.062378570437431335
-0.006019711494445801,-0.006930061616003513,-0.06307095289230347
-0.006087677553296089,-0.007025886792689562,-0.06375633925199509
-0.0061628324910998344,-0.00710455933585763,-0.06441260874271393
-0.006237687077373266,-0.007179971784353256,-0.06506272405385971
-0.006315059959888458,-0.007247174624353647,-0.06569650769233704
-0.006968357600271702,-0.0067147728987038136,-0.06508465111255646
-0.007074068766087294,-0.0067413304932415485,-0.06558194011449814
-0.0071825687773525715,-0.006759523414075375,-0.06606323271989822
-0.007219660095870495,-0.006704545579850674,-0.06668183207511902
-0.0073038190603256226,-0.0066747204400599,-0.06719031929969788
-0.007384552154690027,-0.00662727328017354,-0.06768960505723953
-0.0074675739742815495,-0.00660700025036931,-0.06821858137845993
-0.00911987666040659,-0.00619152095168829,-0.07085304707288742
-0.009252792224287987,-0.006163572892546654,-0.0714646428823471
-0.009394560009241104,-0.0061444309540092945,-0.07208902388811111
-0.009532000869512558,-0.006123254541307688,-0.07271300256252289
-0.009670602157711983,-0.006105522159487009,-0.07334372401237488
-0.00981009192764759,-0.0060895574279129505,-0.07398084551095963
-0.009942402131855488,-0.006053323857486248,-0.07462893426418304
-0.010735326446592808,-0.005066886078566313,-0.07560556381940842
-0.01088379044085741,-0.00499429227784276,-0.07625698298215866
-0.011021442711353302,-0.004923646338284016,-0.07691985368728638
-0.011162583716213703,-0.004847290925681591,-0.07758656144142151
-0.011301405727863312,-0.004767558537423611,-0.0782603919506073
-0.011427327059209347,-0.004690865986049175,-0.07893364131450653
-0.012268412858247757,-0.0043035633862018585,-0.08098325878381729
-0.012388821691274643,-0.004239547066390514,-0.08168710023164749
-0.012519700452685356,-0.004156392067670822,-0.08238581568002701
-0.01264016143977642,-0.004082254599779844,-0.08309287577867508
-0.012758481316268444,-0.004007039591670036,-0.0838029682636261
-0.012868345715105534,-0.003926452714949846,-0.08450380712747574
-0.012976779602468014,-0.0038432476576417685,-0.0852089375257492
-0.013649473898112774,-0.0034847285132855177,-0.08742270618677139
-0.013744203373789787,-0.003401317400857806,-0.08816687017679214
-0.01383491512387991,-0.003309212625026703,-0.08890699595212936
-0.013921228237450123,-0.003212019568309188,-0.08964694291353226
-0.013994605280458927,-0.0031172633171081543,-0.0903882309794426
-0.014065063558518887,-0.0030186858493834734,-0.09113217145204544
-0.014128870330750942,-0.00291939708404243,-0.09187767654657364
-0.015397575683891773,-0.0017175516113638878,-0.09300778061151505
-0.015478373505175114,-0.0015956342685967684,-0.09373719245195389
-0.015550623647868633,-0.0014759601326659322,-0.09447404742240906
-0.015617415308952332,-0.0013561610830947757,-0.09521428495645523
-0.015685629099607468,-0.0012189206900075078,-0.09595763683319092
-0.015746818855404854,-0.001082641421817243,-0.09670232981443405
-0.016302144154906273,0.0002616095880512148,-0.09857968986034393
-0.016340358182787895,0.0004918377380818129,-0.09929933398962021
-0.016378352418541908,0.0007153406622819602,-0.1000351533293724
-0.016411183401942253,0.0009481485467404127,-0.1007649376988411
-0.016430480405688286,0.0011853721225634217,-0.1015048623085022
-0.016445612534880638,0.00143525714520365,-0.10223890095949173
-0.017306992784142494,0.0022173896431922913,-0.10435491055250168
-0.01731587015092373,0.002437874674797058,-0.1051638051867485
-0.017314910888671875,0.0026909257285296917,-0.10596272349357605
-0.01730712503194809,0.0029461022932082415,-0.10676984488964081
-0.017278145998716354,0.0031788116320967674,-0.10759307444095612
-0.01724482700228691,0.003414308652281761,-0.1084236279129982
-0.017200831323862076,0.00364232761785388,-0.10926444828510284
-0.017195427790284157,0.003920547664165497,-0.10992836207151413
-0.017128027975559235,0.004129162523895502,-0.11075495928525925
-0.017054138705134392,0.00433217640966177,-0.11158909648656845
-0.01697399467229843,0.004533205647021532,-0.11242926120758057
-0.01688365638256073,0.0048011913895606995,-0.11325645446777344
-0.01678898185491562,0.005043942481279373,-0.11409702152013779
-0.016687210649251938,0.005301644094288349,-0.11493813991546631
-0.016984183341264725,0.006429063156247139,-0.11574068665504456
-0.01686219498515129,0.006734306924045086,-0.11656001955270767
-0.016732634976506233,0.007047738414257765,-0.11738511919975281
-0.01660304330289364,0.007316119968891144,-0.11823883652687073
-0.01646278239786625,0.007614404894411564,-0.11908233165740967
-0.01631617732346058,0.00791178923100233,-0.11993058770895004
-0.016163507476449013,0.008207796141505241,-0.12076344341039658
-0.0160553976893425,0.00820567924529314,-0.1208232119679451
-0.0158880352973938,0.008471133187413216,-0.12163569033145905
-0.01571393944323063,0.008775750175118446,-0.12244454771280289
-0.015534088015556335,0.009065486490726471,-0.12325946986675262
-0.015348163433372974,0.009361274540424347,-0.1240786761045456
-0.01515530701726675,0.009661361575126648,-0.12490813434123993
-0.014096776023507118,0.010169555433094501,-0.12585535645484924
-0.013838273473083973,0.010496447794139385,-0.12668979167938232
-0.013561112806200981,0.010797538794577122,-0.12756191194057465
-0.013282113708555698,0.011113956570625305,-0.12843157351016998
-0.012994279153645039,0.011430914513766766,-0.12931476533412933
-0.012697835452854633,0.011747750453650951,-0.13021303713321686
-0.01238900888711214,0.012055114842951298,-0.13113132119178772
-0.013473172672092915,0.013545251451432705,-0.13355104625225067
-0.013178100809454918,0.013880918733775616,-0.13454695045948029
-0.012885498814284801,0.014258122071623802,-0.1355491429567337
-0.012579254806041718,0.014615396969020367,-0.13657253980636597
-0.012265653349459171,0.01497729029506445,-0.13761532306671143
-0.011948198080062866,0.015351921319961548,-0.1386452615261078
-0.011622880585491657,0.015730680897831917,-0.13969507813453674
-0.012367579154670238,0.01651589944958687,-0.14015835523605347
-0.01206980086863041,0.016888421028852463,-0.14114536345005035
-0.0117649482563138,0.017281420528888702,-0.1421385556459427
-0.011454647406935692,0.017675017938017845,-0.14313484728336334
-0.011130228638648987,0.018050508573651314,-0.14414812624454498
-0.010801347903907299,0.01843012124300003,-0.1451641172170639
-0.009777056984603405,0.01886763609945774,-0.14691945910453796
-0.0093805231153965,0.019221818074584007,-0.14795513451099396
-0.008978358469903469,0.01957619935274124,-0.14901001751422882
-0.00856650061905384,0.019922850653529167,-0.1500682532787323
-0.008145597763359547,0.020264308899641037,-0.15112808346748352
-0.007744740694761276,0.020654236897826195,-0.15214712917804718
-0.00732500571757555,0.021023139357566833,-0.1531834453344345
-0.006721167359501123,0.02176511287689209,-0.15446364879608154
-0.006259280722588301,0.022210419178009033,-0.15542255342006683
-0.005798093508929014,0.02263832464814186,-0.15638798475265503
-0.005331819411367178,0.023080183193087578,-0.1573399305343628
-0.004851333796977997,0.023517800495028496,-0.15827305614948273
-0.004367333371192217,0.023969978094100952,-0.15919378399848938
-0.003810502588748932,0.024904659017920494,-0.16292758285999298
-0.0032718132715672255,0.02532195672392845,-0.16394257545471191
-0.002725649857893586,0.025763606652617455,-0.16493956744670868
-0.0021720328368246555,0.026203172281384468,-0.16592741012573242
-0.0016112877056002617,0.02664279378950596,-0.16692647337913513
-0.001043378608301282,0.027078816667199135,-0.1679108440876007
-0.0004683207080233842,0.027511820197105408,-0.16889025270938873
-0.0002638035803101957,0.028575750067830086,-0.17039790749549866
0.00031500105978921056,0.02903621457517147,-0.17138229310512543
0.0008988432236947119,0.02949894778430462,-0.1723639965057373
0.0014912293991073966,0.029970429837703705,-0.17332853376865387
0.0020879986695945263,0.030443260446190834,-0.17429248988628387
0.0026904745027422905,0.030920859426259995,-0.17525023221969604
0.0032989114988595247,0.03140212967991829,-0.17620053887367249
0.004193309228867292,0.03294026106595993,-0.17728637158870697
0.004846377298235893,0.03343582525849342,-0.17824214696884155
0.005509177688509226,0.033924855291843414,-0.17919528484344482
0.006190730258822441,0.03435340151190758,-0.18015551567077637
0.006878412328660488,0.034800104796886444,-0.18110930919647217
0.007576807402074337,0.03523164615035057,-0.18206281960010529
0.008276858367025852,0.035654108971357346,-0.1829916387796402
0.008286501280963421,0.035046618431806564,-0.18227145075798035
0.008967727422714233,0.035383302718400955,-0.18309877812862396
0.009638763964176178,0.03571348264813423,-0.18391090631484985
0.010324238799512386,0.036030516028404236,-0.18471558392047882
0.01101416815072298,0.036334797739982605,-0.18551012873649597
0.011717666871845722,0.03663291037082672,-0.18628112971782684
0.011201377026736736,0.036479104310274124,-0.1855800598859787
0.011868130415678024,0.036734770983457565,-0.18625329434871674
0.012542570941150188,0.036993905901908875,-0.18693269789218903
0.01322316937148571,0.037237003445625305,-0.18758989870548248
0.013910629786550999,0.037471406161785126,-0.1882370412349701
0.014597328379750252,0.03770064562559128,-0.18891414999961853
0.01529262587428093,0.03792518749833107,-0.18957389891147614
0.013604396022856236,0.03908669576048851,-0.19040092825889587
0.014237095601856709,0.03934009000658989,-0.19106589257717133
0.01487003080546856,0.03958510980010033,-0.19170676171779633
0.015510308556258678,0.0398280955851078,-0.19236202538013458
0.016154468059539795,0.04006415605545044,-0.19301475584506989
0.016794102266430855,0.04030991718173027,-0.19366028904914856
0.017439749091863632,0.040549710392951965,-0.19430485367774963
0.016506556421518326,0.04073096439242363,-0.19568778574466705
0.01712053269147873,0.04096440225839615,-0.19636109471321106
0.01772991754114628,0.04120501130819321,-0.19702818989753723
0.018344543874263763,0.041447822004556656,-0.19769231975078583
0.018971722573041916,0.0416625551879406,-0.19835764169692993
0.019603120163083076,0.041880495846271515,-0.19902122020721436
0.020636187866330147,0.042490050196647644,-0.1999083012342453
0.021285321563482285,0.042718615382909775,-0.20058345794677734
0.021947145462036133,0.042924411594867706,-0.20125901699066162
0.02261216565966606,0.04312519356608391,-0.20193053781986237
0.02327236533164978,0.0433414950966835,-0.2025928795337677
0.02393827959895134,0.04355112463235855,-0.2032567709684372
0.024283453822135925,0.0435904897749424,-0.2036118358373642
0.02495095133781433,0.0437934510409832,-0.20424729585647583
0.025617236271500587,0.04400152713060379,-0.2048877626657486
0.0262860506772995,0.04420662298798561,-0.2055213898420334
0.026957983151078224,0.044409509748220444,-0.20614968240261078
0.027640439569950104,0.04461438208818436,-0.20679642260074615
0.028323944658041,0.04482071474194527,-0.2074282020330429
0.029789999127388,0.04511386528611183,-0.20739173889160156
0.030516089871525764,0.04536359757184982,-0.20797434449195862
0.031245190650224686,0.045583102852106094,-0.20856942236423492
0.03197883442044258,0.04580622538924217,-0.20915938913822174
0.03271205723285675,0.0460483655333519,-0.20974262058734894
0.03588161990046501,0.04663407802581787,-0.21177051961421967
0.03741296008229256,0.0471995547413826,-0.21287128329277039
0.03895893320441246,0.047773294150829315,-0.21395303308963776
0.04694913700222969,0.053224049508571625,-0.2197786569595337
0.047740887850522995,0.05361831560730934,-0.22024774551391602
0.056745562702417374,0.060413409024477005,-0.22835657000541687
0.05760607495903969,0.06090980023145676,-0.228958860039711
0.0634041428565979,0.0626770481467247,-0.2304806262254715
0.06528006494045258,0.06356214731931686,-0.2315382957458496
0.06622300297021866,0.06400353461503983,-0.2320503145456314
0.06716152280569077,0.06443537026643753,-0.2325678914785385
0.06810808926820755,0.06486458331346512,-0.23308365046977997
0.06969033926725388,0.06535683572292328,-0.23427796363830566
0.07064638286828995,0.0658324658870697,-0.23478184640407562
0.07161299884319305,0.06628193706274033,-0.23531003296375275
0.07258071005344391,0.06673461198806763,-0.23583434522151947
0.07355042546987534,0.06720606982707977,-0.23635198175907135
0.07452041655778885,0.06767985224723816,-0.23686175048351288
0.07549064606428146,0.06816235929727554,-0.23736217617988586
0.07718788832426071,0.06835751980543137,-0.23644830286502838
0.07818019390106201,0.06882302463054657,-0.23688441514968872
0.079173743724823,0.06928885728120804,-0.23731626570224762
0.08017664402723312,0.06971876323223114,-0.23776796460151672
0.08117913454771042,0.07015514373779297,-0.23820830881595612
0.08218511939048767,0.07058330625295639,-0.23864957690238953
0.08318927884101868,0.07098916918039322,-0.23907296359539032
0.0836058109998703,0.06972161680459976,-0.2401253581047058
0.08459027111530304,0.0700269564986229,-0.24056656658649445
0.08557721227407455,0.07031980156898499,-0.24100668728351593
0.08654991537332535,0.070642851293087,-0.2413947880268097
0.08753059059381485,0.07092911005020142,-0.24180112779140472
0.08851093053817749,0.07120569050312042,-0.24219834804534912
0.09051921963691711,0.06979624927043915,-0.2421247512102127
0.09151626378297806,0.07001585513353348,-0.24245038628578186
